"Toma Bašić","hrCRO","MF","Lazio","itSerie A","29-005","1996","7.5","351","335","16","10","1","3","17","0","6","5","1","0","297","0","2",
"Calvin Bassey","ngNGA","DF","Fulham","engPremier League","25-334","1999","12.1","726","658","66","24","0","6","5","20","0","0","0","0","635","2","11",
"Alessandro Bastoni","itITA","DF","Inter","itSerie A","26-231","1999","10.6","905","795","106","31","0","9","35","69","0","0","0","0","772","4","12",
"Augusto Batalla","arARG","GK","Rayo Vallecano","esLa Liga","29-214","1996","13.0","483","399","83","30","0","3","0","0","0","0","0","0","325","1","1",
"Michy Batshuayi","beBEL","FW","Eint Frankfurt","deBundesliga","32-059","1993","0.7","19","18","1","0","0","0","0","0","0","0","0","0","14","0","0",
"Martin Baturina","hrCRO","FW,MF","Como","itSerie A","22-287","2003","1.9","86","79","7","2","2","0","9","0","5","0","5","0","71","0","1",
"Oliver Baumann","deGER","GK","Hoffenheim","deBundesliga","35-181","1990","12.0","474","397","77","28","0","0","0","0","0","0","0","0","349","0","0",
"Christoph Baumgartner","atAUT","MF","RB Leipzig","deBundesliga","26-121","1999","10.6","328","301","24","8","5","3","2","1","0","0","0","0","244","3","5",
"Altay Bayındır","trTUR","GK","Manchester Utd","engPremier League","27-230","1998","6.0","192","160","32","16","0","0","0","0","0","0","0","0","122","0","0",
"Vakoun Bayo","ciCIV","FW","Udinese","itSerie A","28-324","1997","3.2","86","81","4","0","0","0","0","0","0","0","0","0","66","1","2",
"Ihlas Bebou","tgTOG","FW","Hoffenheim","deBundesliga","31-221","1994","0.9","20","20","0","0","1","0","1","0","0","0","0","0","15","0","2",
"Samu Becerra","esESP","DF,MF","Rayo Vallecano","esLa Liga","19-333","2006","0.1","14","14","0","0","0","0","2","0","0","0","0","0","12","0","0",
"Adrian Beck","deGER","MF,FW","Heidenheim","deBundesliga","28-174","1997","5.1","192","188","4","1","0","0","4","1","0","0","0","0","161","0","5",
"Sheraldo Becker","srSUR","MF,FW","Osasuna","esLa Liga","30-294","1995","1.3","42","40","1","0","0","0","9","1","0","0","0","0","23","1","3",
"Donny van de Beek","nlNED","MF","Girona","esLa Liga","28-226","1997","0.5","14","13","1","0","0","0","0","1","0","0","0","0","13","0","0",
"Tjaš Begić","siSVN","DF","Parma","itSerie A","22-153","2003","0.0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Maximilian Beier","deGER","MF,FW","Dortmund","deBundesliga","23-044","2002","7.2","219","209","8","1","3","0","7","6","1","0","0","0","154","2","10",
"Ismael Bekhoucha","maMAR","DF","Getafe","esLa Liga","21-010","2004","1.2","24","23","1","0","0","0","4","1","0","0","0","0","14","0","3",
"Reda Belahyane","maMAR","MF","Lazio","itSerie A","21-182","2004","1.7","63","63","0","0","1","1","0","0","0","0","0","0","55","0","2",
"Rafik Belghali","dzALG","DF,FW","Hellas Verona","itSerie A","23-176","2002","10.3","348","285","63","0","0","1","28","63","0","0","0","0","264","0","9",
"Haris Belkebla","dzALG","MF","Angers","frLigue 1","31-306","1994","12.8","467","449","16","13","0","1","1","3","0","0","0","0","408","2","7",
"Yassin Belkhdim","frFRA","MF,FW","Angers","frLigue 1","23-289","2002","11.4","383","375","7","4","0","4","21","2","1","0","0","0","305","1","15",
"Stefan Bell","deGER","DF","Mainz 05","deBundesliga","34-098","1991","3.6","157","151","4","4","0","3","0","0","0","0","0","0","108","2","2",
"Armel Bella Kotchap","deGER","DF","Hellas Verona","itSerie A","23-354","2001","5.6","208","189","19","4","0","1","1","15","0","0","0","0","168","0","3",
"Raoul Bellanova","itITA","DF","Atalanta","itSerie A","25-197","2000","8.3","400","335","65","3","0","0","54","54","8","0","7","0","325","0","3",
"Jean-Ricner Bellegarde","htHAI","MF,FW","Wolves","engPremier League","27-156","1998","5.6","205","182","22","8","2","2","16","0","5","5","0","0","155","1","5",
"Héctor Bellerín","esESP","DF","Betis","esLa Liga","30-256","1995","11.1","632","553","77","5","0","1","18","72","0","0","0","0","539","2","11",
"Jobe Bellingham","engENG","MF","Dortmund","deBundesliga","20-068","2005","4.8","285","279","6","4","1","1","1","0","0","0","0","0","249","0","1",
"Jude Bellingham","engENG","MF","Real Madrid","esLa Liga","22-154","2003","6.2","323","312","8","7","2","3","4","1","0","0","0","0","280","3","2",
"Jeanuël Belocian","frFRA","DF","Leverkusen","deBundesliga","20-286","2005","1.7","122","112","10","1","0","1","2","9","0","0","0","0","111","0","0",
"Andrea Belotti","itITA","FW","Cagliari","itSerie A","31-345","1993","2.1","31","27","3","0","0","0","1","1","0","0","0","0","23","1","1",
"Fran Beltrán","esESP","MF","Celta Vigo","esLa Liga","26-300","1999","4.2","232","230","2","1","0","1","2","0","1","1","0","0","208","0","3",
"Lucas Beltrán","arARG","FW","Valencia","esLa Liga","24-246","2001","4.4","106","99","7","0","0","0","2","0","0","0","0","0","85","0","4",
"Eliesse Ben Seghir","maMAR","MF,FW","Monaco","frLigue 1","20-287","2005","0.5","26","25","1","1","0","1","1","0","0","0","0","0","19","0","0",
"Eliesse Ben Seghir","maMAR","MF","Leverkusen","deBundesliga","20-287","2005","1.9","96","95","1","0","2","0","3","0","1","0","0","0","79","0","3",
"Carlos Benavídez","uyURU","MF,DF","Alavés","esLa Liga","27-245","1998","0.4","16","16","0","0","0","0","0","0","0","0","0","0","14","0","0",
"Adrian Benedyczak","plPOL","MF,FW","Parma","itSerie A","25-006","2000","2.4","53","52","1","0","0","1","5","0","0","0","0","0","30","0","5",
"Yassine Benhattab","frFRA","MF,FW","Nantes","frLigue 1","23-012","2002","4.6","141","137","4","0","1","0","21","1","3","2","1","0","91","0","7",
"Iker Benito","esESP","DF,FW","Osasuna","esLa Liga","23-112","2002","1.7","93","80","13","0","0","1","5","13","0","0","0","0","73","0","1",
"Ramy Bensebaini","dzALG","DF","Dortmund","deBundesliga","30-228","1995","8.5","684","645","38","17","2","4","8","15","0","0","0","0","610","1","4",
"Nabil Bentaleb","dzALG","MF","Lille","frLigue 1","31-006","1994","3.6","292","269","23","13","4","3","13","2","8","3","2","0","241","0","3",
"Rodrigo Bentancur","uyURU","MF","Tottenham","engPremier League","28-158","1997","8.4","401","393","8","4","1","0","3","1","0","0","0","0","343","0","5",
"Lucas Beraldo","brBRA","DF","Paris S-G","frLigue 1","22-006","2003","7.1","683","664","19","7","1","3","0","1","0","0","0","0","648","0","2",
"Domenico Berardi","itITA","FW","Sassuolo","itSerie A","31-121","1994","9.9","328","297","28","14","2","8","24","3","11","4","2","0","243","3","13",
"Yuri Berchiche","esESP","DF","Athletic Club","esLa Liga","35-293","1990","13.5","789","654","132","19","0","5","26","113","0","0","0","0","658","3","15",
"Álex Berenguer","esESP","FW,MF","Athletic Club","esLa Liga","30-149","1995","10.0","383","286","96","38","1","0","88","4","50","16","21","0","262","1","7",
"Sander Berge","noNOR","MF","Fulham","engPremier League","27-289","1998","12.6","581","570","11","10","1","7","5","1","0","0","0","0","513","0","12",
"Lucas Bergström","fiFIN","GK","Mallorca","esLa Liga","23-086","2002","4.0","134","90","44","15","0","1","0","0","0","0","0","0","78","0","0",
"Lucas Bergvall","seSWE","MF","Tottenham","engPremier League","19-301","2006","5.4","191","163","27","0","0","2","9","20","0","0","0","0","144","1","1",
"Medon Berisha","alALB","MF","Lecce","itSerie A","22-040","2003","7.8","348","289","58","15","1","6","47","2","40","13","22","0","254","1","7",
"Anthony Bermont","frFRA","DF,MF","Lens","frLigue 1","20-293","2005","0.5","46","44","2","0","0","0","3","2","0","0","0","0","34","0","2",
"Adrian Bernabe","esESP","MF","Parma","itSerie A","24-188","2001","11.4","506","438","65","26","1","5","35","2","16","11","5","0","397","3","10",
"Marc Bernal","esESP","MF","Barcelona","esLa Liga","18-188","2007","0.8","54","54","0","0","1","0","0","0","0","0","0","0","49","0","0",
"Federico Bernardeschi","itITA","FW,MF","Bologna","itSerie A","31-287","1994","4.2","194","184","9","2","0","5","18","1","6","4","1","0","158","1","2",
"Bernardo","brBRA","DF","Hoffenheim","deBundesliga","30-200","1995","11.7","673","565","105","8","0","1","8","97","0","0","0","0","526","3","16",
"Lorenzo Bernasconi","itITA","DF","Atalanta","itSerie A","22-014","2003","2.8","182","142","40","5","0","0","22","26","9","6","3","0","146","0","3",
"Antoine Bernede","frFRA","MF","Hellas Verona","itSerie A","26-188","1999","10.1","336","316","16","10","3","1","13","3","2","0","2","0","240","4","7",
"Nicolò Bertola","itITA","DF","Udinese","itSerie A","22-252","2003","6.8","315","303","12","10","0","3","1","1","0","0","0","0","254","0","8",
"Jan-Niklas Beste","deGER","FW,MF","Freiburg","deBundesliga","26-330","1999","7.3","210","175","34","12","0","0","44","2","20","18","2","0","130","1","14",
"Beto","gwGNB","FW","Everton","engPremier League","27-303","1998","6.9","84","84","0","0","0","0","1","0","0","0","0","0","52","0","1",
"Sam Beukema","nlNED","DF","Napoli","itSerie A","27-013","1998","5.0","358","349","9","8","0","1","0","0","0","0","0","0","339","0","0",
"Matteo Bianchetti","itITA","DF","Cremonese","itSerie A","32-258","1993","10.6","570","474","93","26","0","1","4","55","0","0","0","0","469","3","3",
"Mika Biereth","dkDEN","FW,MF","Monaco","frLigue 1","22-295","2003","7.2","128","109","17","0","3","0","6","2","0","0","0","0","75","2","5",
"Pedro Bigas","esESP","DF","Elche","esLa Liga","35-076","1990","9.3","698","608","87","55","0","10","11","15","0","0","0","0","620","3","0",
"Jaka Bijol","siSVN","DF","Leeds United","engPremier League","26-298","1999","3.4","238","218","20","3","0","0","0","0","0","0","0","0","219","0","0",
"Cristiano Biraghi","itITA","DF,MF","Torino","itSerie A","33-090","1992","5.1","224","159","63","8","0","3","34","40","15","7","5","0","158","2","6",
"Tom Bischof","deGER","DF,MF","Bayern Munich","deBundesliga","20-155","2005","5.5","516","476","40","5","2","2","14","29","6","3","0","0","474","0","9",
"Leonardo Bittencourt","deGER","MF","Werder Bremen","deBundesliga","31-346","1993","2.0","139","137","1","0","0","1","1","1","0","0","0","0","117","1","1",
"Emmanuel Biumla","frFRA","DF","Angers","frLigue 1","20-206","2005","1.5","73","71","1","1","0","0","0","0","0","0","0","0","61","1","2",
"Marco Bizot","nlNED","GK","Aston Villa","engPremier League","34-265","1991","2.0","67","50","17","3","0","0","0","0","0","0","0","0","46","0","0",
"Antonio Blanco","esESP","MF","Alavés","esLa Liga","25-130","2000","12.4","753","715","33","18","0","8","11","0","1","0","1","0","621","5","12",
"Ludovic Blas","frFRA","MF,DF","Rennes","frLigue 1","27-334","1997","7.0","290","265","23","5","1","6","24","2","11","4","5","0","236","2","5",
"Daley Blind","nlNED","DF","Girona","esLa Liga","35-266","1990","10.6","682","611","67","21","1","7","5","7","0","0","0","0","608","4","4",
"Adam Boayar","maMAR","MF","Elche","esLa Liga","20-048","2005","0.1","9","9","0","0","0","0","0","0","0","0","0","0","9","0","0",
"Oscar Bobb","noNOR","MF,FW","Manchester City","engPremier League","22-141","2003","5.2","218","210","8","2","1","1","5","6","0","0","0","0","195","0","4",
"Ben Bobzien","deGER","FW","Mainz 05","deBundesliga","22-215","2003","0.1","11","11","0","0","0","0","1","0","0","0","0","0","9","0","0",
"Arnaud Bodart","beBEL","GK","Lille","frLigue 1","27-264","1998","2.0","77","68","9","2","0","0","0","0","0","0","0","0","62","0","0",
"Sacha Boey","frFRA","DF","Bayern Munich","deBundesliga","25-078","2000","5.1","338","294","44","4","0","0","5","40","0","0","0","0","287","0","8",
"Jeremie Boga","ciCIV","FW,MF","Nice","frLigue 1","28-331","1997","7.0","203","186","17","4","1","2","12","0","9","1","5","0","163","0","9",
"Lamare Bogarde","nlNED","MF","Aston Villa","engPremier League","21-329","2004","3.3","170","166","3","3","0","0","0","0","0","0","0","0","157","1","1",
"Jayden Bogle","engENG","DF","Leeds United","engPremier League","25-126","2000","12.6","482","393","89","11","1","1","28","78","0","0","0","0","353","0","23",
"Adama Boiro","esESP","DF,MF","Athletic Club","esLa Liga","23-161","2002","0.8","47","43","4","1","0","0","2","3","0","0","0","0","43","0","0",
"Morgan Bokelé Mputu","cmCMR","FW,DF","Metz","frLigue 1","21-262","2004","2.4","99","95","3","1","0","1","6","2","0","0","0","0","77","1","0",
"Daniel Boloca","roROU","MF","Sassuolo","itSerie A","26-343","1998","1.5","57","57","0","0","0","1","1","0","0","0","0","0","53","0","0",
"Moïse Bombito","caCAN","DF","Nice","frLigue 1","25-245","2000","1.6","64","60","4","1","0","0","0","0","0","0","0","0","54","0","0",
"Federico Bonazzoli","itITA","FW","Cremonese","itSerie A","28-193","1997","6.2","179","165","12","0","1","2","2","0","0","0","0","0","140","2","6",
"Warren Bondo","frFRA","MF","Cremonese","itSerie A","22-076","2003","9.4","352","346","6","6","0","2","1","0","0","0","0","0","314","0","5",
"Giovanni Bonfanti","itITA","DF","Pisa","itSerie A","22-317","2003","3.6","134","98","36","5","0","1","9","27","0","0","0","0","81","0","5",
"Victor Boniface","ngNGA","FW,MF","Werder Bremen","deBundesliga","24-342","2000","3.6","104","98","5","0","1","0","2","0","0","0","0","0","71","1","5",
"Rahim Bonkano","neNIG","DF","Oviedo","esLa Liga","23-333","2002","9.9","491","395","95","5","0","0","37","90","0","0","0","0","384","1","18",
"Ange-Yoan Bonny","frFRA","FW","Inter","itSerie A","22-036","2003","4.9","104","104","0","0","0","0","0","0","0","0","0","0","82","0","4",
"Gennaro Borrelli","itITA","FW","Cagliari","itSerie A","25-265","2000","7.3","113","106","6","0","0","1","1","0","0","0","0","0","77","1","5",
"Olivier Boscagli","frFRA","DF","Brighton","engPremier League","28-012","1997","0.5","49","45","4","2","0","0","1","0","0","0","0","0","42","0","0",
"Sven Botman","nlNED","DF","Newcastle Utd","engPremier League","25-322","2000","7.3","403","384","19","16","0","6","1","0","0","0","0","0","349","0","3",
"Ayyoub Bouaddi","frFRA","MF","Lille","frLigue 1","18-059","2007","11.0","401","393","7","5","0","1","6","2","0","0","0","0","337","1","8",
"Badredine Bouanani","dzALG","MF","Nice","frLigue 1","20-357","2004","1.0","52","51","1","1","2","0","5","0","0","0","0","0","38","0","0",
"Badredine Bouanani","dzALG","FW","Stuttgart","deBundesliga","20-357","2004","2.5","100","93","6","1","0","0","11","1","3","0","0","0","72","1","1",
"Hicham Boudaoui","dzALG","MF","Nice","frLigue 1","26-068","1999","9.1","323","314","7","6","4","2","9","0","0","0","0","0","267","2","9",
"Justin Bourgault","frFRA","MF,DF","Brest","frLigue 1","20-077","2005","0.2","7","4","3","0","0","0","0","3","0","0","0","0","7","0","0",
"Jarrod Bowen","engENG","FW,MF","West Ham","engPremier League","28-345","1996","12.0","281","254","23","0","4","2","32","1","3","3","0","0","198","4","22",
"Lucas Boyé","arARG","FW,MF","Alavés","esLa Liga","29-275","1996","8.1","173","168","4","0","0","0","3","0","0","0","0","0","125","1","11",
"Enzo Boyomo","cmCMR","DF","Osasuna","esLa Liga","24-054","2001","13.7","619","588","31","16","0","4","7","15","0","0","0","0","506","0","7",
"Domagoj Bradarić","hrCRO","DF,FW","Hellas Verona","itSerie A","25-355","1999","10.0","343","280","60","2","2","1","41","46","12","11","1","0","238","3","11",
"Conor Bradley","nirNIR","DF","Liverpool","engPremier League","22-144","2003","5.9","354","288","65","9","2","0","12","55","1","0","0","0","300","1","3",
"Bilal Brahimi","dzALG","FW","Nice","frLigue 1","25-261","2000","0.0","5","5","0","0","0","0","2","0","0","0","0","0","3","0","0",
"Julian Brandt","deGER","FW,MF","Dortmund","deBundesliga","29-212","1996","5.8","250","241","8","1","2","2","9","6","0","0","0","0","188","1","5",
"Lilian Brassier","frFRA","DF","Rennes","frLigue 1","26-028","1999","8.1","526","479","47","9","0","2","10","35","0","0","0","0","431","0","7",
"Iker Bravo","esESP","FW","Udinese","itSerie A","20-321","2005","1.9","41","34","7","1","0","0","3","0","2","2","0","0","30","0","4",
"Josip Brekalo","hrCRO","FW","Oviedo","esLa Liga","27-160","1998","3.4","149","136","12","5","2","2","9","2","5","2","1","0","110","1","4",
"Gleison Bremer","brBRA","DF","Juventus","itSerie A","28-257","1997","3.8","198","193","5","2","1","2","1","0","0","0","0","0","169","0","4",
"Marco Brescianini","itITA","MF","Atalanta","itSerie A","25-314","2000","1.8","83","80","3","0","0","0","6","0","3","0","3","0","68","0","0",
"Abel Bretones","esESP","DF,MF","Osasuna","esLa Liga","25-101","2000","11.9","430","329","101","6","2","0","17","95","0","0","0","0","320","0","15",
"Sascha Britschgi","chSUI","DF","Parma","itSerie A","19-095","2006","8.2","244","199","44","0","0","0","12","44","0","0","0","0","169","1","11",
"Brian Brobbey","nlNED","FW","Sunderland","engPremier League","23-302","2002","1.9","25","24","1","0","0","0","0","0","0","0","0","0","16","0","2",
"Marius Broholm","noNOR","FW,MF","Lille","frLigue 1","20-339","2004","1.7","76","73","3","1","0","0","6","2","0","0","0","0","55","0","3",
"Armando Broja","alALB","FW","Burnley","engPremier League","24-081","2001","1.2","26","25","1","0","0","0","0","0","0","0","0","0","17","0","1",
"David Brooks","wlsWAL","FW,MF","Bournemouth","engPremier League","28-145","1997","7.0","294","268","23","3","3","2","34","8","12","11","0","0","209","3","10",
"Nathaniel Brown","deGER","DF,FW","Eint Frankfurt","deBundesliga","22-167","2003","8.8","394","342","51","10","1","0","18","39","2","2","0","0","326","1","11",
"Brugui","esESP","MF,FW","Levante","esLa Liga","29-026","1996","9.3","191","185","4","0","0","1","9","1","0","0","0","0","150","2","10",
"Paris Brunner","deGER","FW","Monaco","frLigue 1","19-288","2006","0.9","17","15","1","0","1","0","0","0","0","0","0","0","9","1","1",
